#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
282316	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Frias MA (2006)	PUBMED:16919458	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282317	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Buerger C (2006)	PUBMED:16631613	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282318	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Jacinto E (2006)	PUBMED:16962653	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282319	79109	2475	122551	108757	RP11-269P11.1	-	MAPKAP1	MTOR	JC310|MIP1|SIN1|SIN1b|SIN1g	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Yang Q (2006)	PUBMED:17043309	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282320	79109	2475	122551	108757	RP11-269P11.1	-	MAPKAP1	MTOR	JC310|MIP1|SIN1|SIN1b|SIN1g	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Jacinto E (2006)	PUBMED:16962653	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282321	79109	2475	122551	108757	RP11-269P11.1	-	MAPKAP1	MTOR	JC310|MIP1|SIN1|SIN1b|SIN1g	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Jacinto E (2006)	PUBMED:16962653	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282322	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Frias MA (2006)	PUBMED:16919458	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282323	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Jacinto E (2006)	PUBMED:16962653	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282324	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Yang Q (2006)	PUBMED:17043309	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282325	2475	2667	108757	108935	-	-	MTOR	GDI2P1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	GDI2P	Affinity Capture-Western	physical	Ozes ON (2001)	PUBMED:11287630	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282341	2475	5036	108757	111075	-	-	MTOR	PA2G4	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	EBP1|HG4-1|p38-2G4	Reconstituted Complex	physical	Toral-Barza L (2005)	PUBMED:15896331	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9UQ80	A0A024RB85	NP_006182	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282343	2475	5163	108757	111189	-	-	MTOR	PDK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	-	Phenotypic Enhancement	genetic	Isotani S (1999)	PUBMED:10567431	9606	9606	Low Throughput	-	-	phosphorylation of p70alpha	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q15118	-	NP_001265478|NP_002601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282344	2475	5199	108757	111222	-	-	MTOR	CFP	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	BFD|PFC|PFD|PROPERDIN	Reconstituted Complex	physical	Minami T (2001)	PUBMED:11733037	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P27918	-	NP_002612|NP_001138724	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282348	2475	5338	108757	111354	-	-	MTOR	PLD2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	-	Affinity Capture-Western	physical	Ha SH (2006)	PUBMED:16837165	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O14939	-	NP_001230037|NP_002654	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282351	2475	5520	108757	111512	-	-	MTOR	PPP2R2A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	B55A|B55ALPHA|PR52A|PR55A	Reconstituted Complex	physical	Peterson RT (1999)	PUBMED:10200280	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P63151	-	NP_001171062|NP_002708	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282359	2475	5580	108757	111566	-	-	MTOR	PRKCD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ALPS3|CVID9|MAY1|PKCD|nPKC-delta	Affinity Capture-Western	physical	Kumar V (2000)	PUBMED:10698949	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q05655	A0A024R328	NP_001341607|NP_001341605|NP_001341608|NP_001341609|NP_006245|NP_997704|NP_001303256	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282369	2475	5906	108757	111841	-	-	MTOR	RAP1A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	C21KG|G-22K|KREV-1|KREV1|RAP1|SMGP21	Affinity Capture-Western	physical	Long X (2005)	PUBMED:15854902	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P62834	A8KAH9	NP_001278825|NP_001357146|NP_001010935|NP_002875|NP_001357145	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282374	2475	6009	108757	111941	-	-	MTOR	RHEB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	RHEB2	Affinity Capture-Western	physical	Long X (2005)	PUBMED:15854902	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q15382	-	NP_005605	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282375	2475	6009	108757	111941	-	-	MTOR	RHEB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	RHEB2	Reconstituted Complex	physical	Long X (2005)	PUBMED:15854902	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q15382	-	NP_005605	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282389	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Reconstituted Complex	physical	Isotani S (1999)	PUBMED:10567431	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282390	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Reconstituted Complex	physical	Long X (2005)	PUBMED:15854902	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282391	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Reconstituted Complex	physical	Toral-Barza L (2005)	PUBMED:15896331	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282392	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Reconstituted Complex	physical	Ali SM (2005)	PUBMED:15809305	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282393	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Reconstituted Complex	physical	Saitoh M (2002)	PUBMED:11914378	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282394	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Affinity Capture-Western	physical	Kim DH (2002)	PUBMED:12150925	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282395	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Affinity Capture-Western	physical	Edinger AL (2003)	PUBMED:14679009	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282396	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Biochemical Activity	physical	Leone M (2006)	PUBMED:16922504	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282397	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Affinity Capture-Western	physical	Takahashi T (2000)	PUBMED:10971657	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282400	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Biochemical Activity	physical	Sarbassov DD (2005)	PUBMED:16183647	9606	9606	Low Throughput	-	No Modification	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282419	2475	6249	108757	112163	-	-	MTOR	CLIP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CLIP|CLIP-170|CLIP170|CYLN1|RSN	Reconstituted Complex	physical	Choi JH (2002)	PUBMED:12231510	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P30622	A0A024RBR1|B3KXA5	NP_002947|NP_937883|NP_001234926	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282420	2475	6249	108757	112163	-	-	MTOR	CLIP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CLIP|CLIP-170|CLIP170|CYLN1|RSN	Affinity Capture-Western	physical	Choi JH (2002)	PUBMED:12231510	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P30622	A0A024RBR1|B3KXA5	NP_002947|NP_937883|NP_001234926	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282422	2475	6772	108757	112649	-	-	MTOR	STAT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CANDF7|IMD31A|IMD31B|IMD31C|ISGF-3|STAT91	Affinity Capture-Western	physical	Kristof AS (2003)	PUBMED:12807916	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P42224	-	NP_001371818|NP_001371820|NP_001371809|NP_001371814|NP_001371815|NP_001371816|NP_001371817|NP_644671|NP_009330|NP_001371812|NP_001371813|NP_001371811|NP_001371810|NP_001371819	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282425	2475	6774	108757	112651	-	-	MTOR	STAT3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ADMIO|APRF|HIES	Reconstituted Complex	physical	Yokogami K (2000)	PUBMED:10660304	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P40763	-	NP_644805|NP_003141|NP_001356447|NP_001356443|NP_001371920|NP_001371913|NP_001371917|NP_001356445|NP_001356446|NP_998827|NP_001371915|NP_001371914|NP_001356442|NP_001371918|NP_001371919|NP_001371921|NP_001371922|NP_001371916|NP_001356448|NP_001356449|NP_001356441	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282426	2475	6774	108757	112651	-	-	MTOR	STAT3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ADMIO|APRF|HIES	Affinity Capture-Western	physical	Kusaba H (2005)	PUBMED:15522880	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P40763	-	NP_644805|NP_003141|NP_001356447|NP_001356443|NP_001371920|NP_001371913|NP_001371917|NP_001356445|NP_001356446|NP_998827|NP_001371915|NP_001371914|NP_001356442|NP_001371918|NP_001371919|NP_001371921|NP_001371922|NP_001371916|NP_001356448|NP_001356449|NP_001356441	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282428	2475	7015	108757	112874	-	-	MTOR	TERT	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CMM9|DKCA2|DKCB4|EST2|PFBMFT1|TCS1|TP2|TRT|hEST2|hTRT	Affinity Capture-Western	physical	Kawauchi K (2005)	PUBMED:15843522	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O14746	-	NP_937983|NP_001180305	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282520	2475	8665	108757	114214	-	-	MTOR	EIF3F	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	EIF3S5|eIF3-p47	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O00303	-	NP_003745	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282521	2475	8665	108757	114214	-	-	MTOR	EIF3F	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	EIF3S5|eIF3-p47	Two-hybrid	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O00303	-	NP_003745	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282531	2475	10243	108757	115537	-	-	MTOR	GPHN	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	GEPH|GPH|GPHRYN|HKPX1|MOCODC	Reconstituted Complex	physical	Sabatini DM (1999)	PUBMED:10325225	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9NQX3	-	NP_065857|NP_001019389	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282542	2475	19744	108757	202889	-	-	MTOR	Rheb	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Rheb1	Affinity Capture-Western	physical	Buerger C (2006)	PUBMED:16631613	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q921J2	Q540E6	NP_444305	-	-	-	-	-	-	Homo sapiens	Mus musculus
282543	2475	19744	108757	202889	-	-	MTOR	Rheb	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Rheb1	Reconstituted Complex	physical	Buerger C (2006)	PUBMED:16631613	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q921J2	Q540E6	NP_444305	-	-	-	-	-	-	Homo sapiens	Mus musculus
282560	2475	25125	108757	247196	-	-	MTOR	Stat3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	-	Affinity Capture-Western	physical	Rajan P (2003)	PUBMED:12796477	9606	10116	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P52631	-	NP_036879	-	-	-	-	-	-	Homo sapiens	Rattus norvegicus
282564	2475	29979	108757	119007	-	-	MTOR	UBQLN1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	DA41|DSK2|PLIC-1|UBQN|XDRP1	Two-hybrid	physical	Wu S (2002)	PUBMED:11853878	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282578	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	McMahon LP (2005)	PUBMED:15459249	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282579	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Oshiro N (2004)	PUBMED:15066126	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282580	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Kawai S (2003)	PUBMED:12719976	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282581	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Choi KM (2003)	PUBMED:12665511	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282583	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-MS	physical	Hara K (2002)	PUBMED:12150926	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282584	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Hara K (2002)	PUBMED:12150926	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282585	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-MS	physical	Kim DH (2002)	PUBMED:12150925	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282586	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Kim DH (2002)	PUBMED:12150925	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282587	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Schieke SM (2006)	PUBMED:16847060	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282588	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Ha SH (2006)	PUBMED:16837165	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282589	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Wang L (2006)	PUBMED:16798736	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282590	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Frias MA (2006)	PUBMED:16919458	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282591	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Buerger C (2006)	PUBMED:16631613	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282592	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Sarbassov DD (2006)	PUBMED:16603397	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
